BlockTime,Miner0Proportion,Difficulty
1541,1860628939,1.00000,1.00000
1542,1861561766,1.00000,1.00000
1543,1866999763,1.00000,1.00000
1544,1867285945,1.00000,1.00000
1545,1867911495,1.00000,1.00000
1546,1868971037,1.00000,1.00000
1547,1870478010,1.00000,1.00000
1548,1871221338,1.00000,1.00000
1549,1872958753,1.00000,1.00000
1550,1874686832,1.00000,1.00000
1551,1876059402,1.00000,1.00000
1552,1876821309,1.00000,1.00000
1553,1877264588,1.00000,1.00000
1554,1877485032,1.00000,1.00000
1555,1878471884,1.00000,1.00000
1556,1879797500,1.00000,1.00000
1557,1880609694,1.00000,1.00000
1558,1881520500,1.00000,1.00000
1559,1885216613,1.00000,1.00000
1560,1888112241,1.00000,1.00000
1561,1888165370,1.00000,1.00000
1562,1888919056,1.00000,1.00000
1563,1889428130,1.00000,1.00000
1564,1891088634,1.00000,1.00000
1565,1891095750,1.00000,1.00000
1566,1894609411,1.00000,1.00000
1567,1895168028,1.00000,1.00000
1568,1896651632,1.00000,1.00000
1569,1896895228,1.00000,1.00000
1570,1898913005,1.00000,1.00000
1571,1899127952,1.00000,1.00000
1572,1900483399,1.00000,1.00000
1573,1904463469,1.00000,1.00000
1574,1904899711,1.00000,1.00000
1575,1905729811,1.00000,1.00000
1576,1908153072,1.00000,1.00000
1577,1908399486,1.00000,1.00000
1578,1908646936,1.00000,1.00000
1579,1910996230,1.00000,1.00000
1580,1911049586,1.00000,1.00000
1581,1911311247,1.00000,1.00000
1582,1914886200,1.00000,1.00000
1583,1916316694,1.00000,1.00000
1584,1918938096,1.00000,1.00000
1585,1920321259,1.00000,1.00000
1586,1924402312,1.00000,1.00000
1587,1924403523,1.00000,1.00000
1588,1925823813,1.00000,1.00000
1589,1927061603,1.00000,1.00000
1590,1927112996,1.00000,1.00000
1591,1927323608,1.00000,1.00000
1592,1927424938,1.00000,1.00000
1593,1929781874,1.00000,1.00000
1594,1930209913,1.00000,1.00000
1595,1930954784,1.00000,1.00000
1596,1931633634,1.00000,1.00000
1597,1931913753,1.00000,1.00000
1598,1934347962,1.00000,1.00000
1599,1935497068,1.00000,1.00000
1600,1936211140,1.00000,1.00000
1601,1936352206,1.00000,1.00000
1602,1939627571,1.00000,1.00000
1603,1940582119,1.00000,1.00000
1604,1940762549,1.00000,1.00000
1605,1942524946,1.00000,1.00000
1606,1942720351,1.00000,1.00000
1607,1945961644,1.00000,1.00000
1608,1946376142,1.00000,1.00000
1609,1946391074,1.00000,1.00000
1610,1946899724,1.00000,1.00000
1611,1947429277,1.00000,1.00000
1612,1949944787,1.00000,1.00000
1613,1950250665,1.00000,1.00000
1614,1951174610,1.00000,1.00000
1615,1953091637,1.00000,1.00000
1616,1953602412,1.00000,1.00000
1617,1955295574,1.00000,1.00000
1618,1956004295,1.00000,1.00000
1619,1956278822,1.00000,1.00000
1620,1957741989,1.00000,1.00000
1621,1958728037,1.00000,1.00000
1622,1958747008,1.00000,1.00000
1623,1959153305,1.00000,1.00000
1624,1960697729,1.00000,1.00000
1625,1960949634,1.00000,1.00000
1626,1961742605,1.00000,1.00000
1627,1964029167,1.00000,1.00000
1628,1965089728,1.00000,1.00000
1629,1965562836,1.00000,1.00000
1630,1966025669,1.00000,1.00000
1631,1966780259,1.00000,1.00000
1632,1967288579,1.00000,1.00000
1633,1968073294,1.00000,1.00000
1634,1970170055,1.00000,1.00000
1635,1970243519,1.00000,1.00000
1636,1970352677,1.00000,1.00000
1637,1971830543,1.00000,1.00000
1638,1972454198,1.00000,1.00000
1639,1974269957,1.00000,1.00000
1640,1976790171,1.00000,1.00000
1641,1979180141,1.00000,1.00000
1642,1981085174,1.00000,1.00000
1643,1981373565,1.00000,1.00000
1644,1981702825,1.00000,1.00000
1645,1981861710,1.00000,1.00000
1646,1981900660,1.00000,1.00000
1647,1982714330,1.00000,1.00000
1648,1982882661,1.00000,1.00000
1649,1983869959,1.00000,1.00000
1650,1985905260,1.00000,1.00000
1651,1986807405,1.00000,1.00000
1652,1987127886,1.00000,1.00000
1653,1987929314,1.00000,1.00000
1654,1988131974,1.00000,1.00000
1655,1989020855,1.00000,1.00000
1656,1989510042,1.00000,1.00000
1657,1989980361,1.00000,1.00000
1658,1992174658,1.00000,1.00000
1659,1992734937,1.00000,1.00000
1660,1993894143,1.00000,1.00000
1661,1994086389,1.00000,1.00000
1662,1995166897,1.00000,1.00000
1663,1995169346,1.00000,1.00000
1664,1996170051,1.00000,1.00000
1665,1996561685,1.00000,1.00000
1666,1997639242,1.00000,1.00000
1667,1998764405,1.00000,1.00000
1668,2000003467,1.00000,1.00000
1669,2000325750,1.00000,1.00000
1670,2001021297,1.00000,1.00000
1671,2003106661,1.00000,1.00000
1672,2004426337,1.00000,1.00000
1673,2006112784,1.00000,1.00000
1674,2006163955,1.00000,1.00000
1675,2006176280,1.00000,1.00000
1676,2006975792,1.00000,1.00000
1677,2008430991,1.00000,1.00000
1678,2009129412,1.00000,1.00000
1679,2009577436,1.00000,1.00000
1680,2009856620,1.00000,1.00000
1681,2012761681,1.00000,1.00000
1682,2015741583,1.00000,1.00000
1683,2018225459,1.00000,1.00000
1684,2019027482,1.00000,1.00000
1685,2020764586,1.00000,1.00000
1686,2025477881,1.00000,1.00000
1687,2028620912,1.00000,1.00000
1688,2029542331,1.00000,1.00000
1689,2030961150,1.00000,1.00000
1690,2034367970,1.00000,1.00000
1691,2035912821,1.00000,1.00000
1692,2039901283,1.00000,1.00000
1693,2044213224,1.00000,1.00000
1694,2044649393,1.00000,1.00000
1695,2044695881,1.00000,1.00000
1696,2047028966,1.00000,1.00000
1697,2048265204,1.00000,1.00000
1698,2048565418,1.00000,1.00000
1699,2049140131,1.00000,1.00000
1700,2050700474,1.00000,1.00000
1701,2051350009,1.00000,1.00000
1702,2051489286,1.00000,1.00000
1703,2051493780,1.00000,1.00000
1704,2053403674,1.00000,1.00000
1705,2053900846,1.00000,1.00000
1706,2055035881,1.00000,1.00000
1707,2055080033,1.00000,1.00000
1708,2055113185,1.00000,1.00000
1709,2057606218,1.00000,1.00000
1710,2058492567,1.00000,1.00000
1711,2062017833,1.00000,1.00000
1712,2062803550,1.00000,1.00000
1713,2063629204,1.00000,1.00000
1714,2065734803,1.00000,1.00000
1715,2066048349,1.00000,1.00000
1716,2066201289,1.00000,1.00000
1717,2066951177,1.00000,1.00000
1718,2066993426,1.00000,1.00000
1719,2067680321,1.00000,1.00000
1720,2067965464,1.00000,1.00000
1721,2069418049,1.00000,1.00000
1722,2069895792,1.00000,1.00000
1723,2073699575,1.00000,1.00000
1724,2074191000,1.00000,1.00000
1725,2074726648,1.00000,1.00000
1726,2074785754,1.00000,1.00000
1727,2076141976,1.00000,1.00000
1728,2080108133,1.00000,1.00000
1729,2080239107,1.00000,1.00000
1730,2080800014,1.00000,1.00000
1731,2086342094,0.99885,1.00000
1732,2088869888,1.00000,1.00000
1733,2089303833,1.00000,1.00000
1734,2089797107,1.00000,1.00000
1735,2090126028,1.00000,1.00000
1736,2090511107,1.00000,1.00000
1737,2090880454,1.00000,1.00000
1738,2091011499,1.00000,1.00000
1739,2093149060,1.00000,1.00000
1740,2095891748,1.00000,1.00000
1741,2096451902,1.00000,1.00000
1742,2097275416,1.00000,1.00000
1743,2097644020,1.00000,1.00000
1744,2098251417,1.00000,1.00000
1745,2099278787,1.00000,1.00000
1746,2100141641,1.00000,1.00000
1747,2100964413,1.00000,1.00000
1748,2101010699,1.00000,1.00000
1749,2102363761,1.00000,1.00000
1750,2103094557,1.00000,1.00000
1751,2103100526,1.00000,1.00000
1752,2105774248,1.00000,1.00000
1753,2108579031,1.00000,1.00000
1754,2111044042,1.00000,1.00000
1755,2111795555,1.00000,1.00000
1756,2113850249,1.00000,1.00000
1757,2115093482,1.00000,1.00000
1758,2116388615,1.00000,1.00000
1759,2119013604,1.00000,1.00000
1760,2123619898,1.00000,1.00000
1761,2127080665,1.00000,1.00000
1762,2129057495,1.00000,1.00000
1763,2129867121,1.00000,1.00000
1764,2131304302,1.00000,1.00000
1765,2131351858,1.00000,1.00000
1766,2131360246,1.00000,1.00000
1767,2132478225,1.00000,1.00000
1768,2132722464,1.00000,1.00000
1769,2133677042,1.00000,1.00000
1770,2134391174,1.00000,1.00000
1771,2135490680,1.00000,1.00000
1772,2135947301,1.00000,1.00000
1773,2136078801,1.00000,1.00000
1774,2136145710,1.00000,1.00000
1775,2138170959,1.00000,1.00000
1776,2140453620,1.00000,1.00000
1777,2141501419,1.00000,1.00000
1778,2142542392,1.00000,1.00000
1779,2142678246,1.00000,1.00000
1780,2146431495,1.00000,1.00000
1781,2148875753,1.00000,1.00000
1782,2149383320,1.00000,1.00000
1783,2149952951,1.00000,1.00000
1784,2150911709,1.00000,1.00000
1785,2151357091,1.00000,1.00000
1786,2152764840,1.00000,1.00000
1787,2153039075,1.00000,1.00000
1788,2154196282,1.00000,1.00000
1789,2156380445,1.00000,1.00000
1790,2157667727,1.00000,1.00000
1791,2158905545,1.00000,1.00000
1792,2160191371,1.00000,1.00000
1793,2162414402,1.00000,1.00000
1794,2165095242,1.00000,1.00000
1795,2166639255,1.00000,1.00000
1796,2167280739,1.00000,1.00000
1797,2167658224,1.00000,1.00000
1798,2168266649,1.00000,1.00000
1799,2169800692,1.00000,1.00000
1800,2170151588,1.00000,1.00000
1801,2171997737,1.00000,1.00000
1802,2173737276,1.00000,1.00000
1803,2174026554,1.00000,1.00000
1804,2175059823,1.00000,1.00000
1805,2177217900,1.00000,1.00000
1806,2177326255,1.00000,1.00000
1807,2180822797,1.00000,1.00000
1808,2181545559,1.00000,1.00000
1809,2181765580,1.00000,1.00000
1810,2182056934,1.00000,1.00000
1811,2182593835,1.00000,1.00000
1812,2183693678,1.00000,1.00000
1813,2183811795,1.00000,1.00000
1814,2185669485,1.00000,1.00000
1815,2186421679,1.00000,1.00000
1816,2188203470,1.00000,1.00000
1817,2188608895,1.00000,1.00000
1818,2189878340,1.00000,1.00000
1819,2191347729,1.00000,1.00000
1820,2192923048,1.00000,1.00000
1821,2193363213,1.00000,1.00000
1822,2194528625,1.00000,1.00000
1823,2195951059,1.00000,1.00000
1824,2197890833,1.00000,1.00000
1825,2200605246,1.00000,1.00000
1826,2200675509,1.00000,1.00000
1827,2202696430,1.00000,1.00000
1828,2203087050,1.00000,1.00000
1829,2203515953,1.00000,1.00000
1830,2204486025,1.00000,1.00000
1831,2204675741,1.00000,1.00000
1832,2209281198,1.00000,1.00000
1833,2209590819,1.00000,1.00000
1834,2209796569,1.00000,1.00000
1835,2210029660,1.00000,1.00000
1836,2210877084,1.00000,1.00000
1837,2212331827,1.00000,1.00000
1838,2212345798,1.00000,1.00000
1839,2213298059,1.00000,1.00000
1840,2216558439,1.00000,1.00000
1841,2216929963,1.00000,1.00000
1842,2220962894,1.00000,1.00000
1843,2223269660,1.00000,1.00000
1844,2223350366,1.00000,1.00000
1845,2224338054,1.00000,1.00000
1846,2224369794,1.00000,1.00000
1847,2227193531,1.00000,1.00000
1848,2228261370,1.00000,1.00000
1849,2228817999,1.00000,1.00000
1850,2229392286,1.00000,1.00000
1851,2229495829,1.00000,1.00000
1852,2230198301,1.00000,1.00000
1853,2230624234,1.00000,1.00000
1854,2231507053,1.00000,1.00000
1855,2232505468,1.00000,1.00000
1856,2233596259,1.00000,1.00000
1857,2233944071,1.00000,1.00000
1858,2234010535,1.00000,1.00000
1859,2237976283,1.00000,1.00000
1860,2238276131,1.00000,1.00000
1861,2241011902,1.00000,1.00000
1862,2242139642,1.00000,1.00000
1863,2242474051,1.00000,1.00000
1864,2242901074,1.00000,1.00000
1865,2243255088,1.00000,1.00000
1866,2243841214,1.00000,1.00000
1867,2243945424,1.00000,1.00000
1868,2244564239,1.00000,1.00000
1869,2245968684,1.00000,1.00000
1870,2246320004,1.00000,1.00000
1871,2246682003,1.00000,1.00000
1872,2247796694,1.00000,1.00000
1873,2249197002,1.00000,1.00000
1874,2251089929,1.00000,1.00000
1875,2252112179,1.00000,1.00000
1876,2252377356,1.00000,1.00000
1877,2252451245,1.00000,1.00000
1878,2252675354,1.00000,1.00000
1879,2254712382,1.00000,1.00000
1880,2257127948,1.00000,1.00000
1881,2258602450,1.00000,1.00000
1882,2258741399,1.00000,1.00000
1883,2258920538,1.00000,1.00000
1884,2261619744,1.00000,1.00000
1885,2262155161,1.00000,1.00000
1886,2264463642,1.00000,1.00000
1887,2264653449,1.00000,1.00000
1888,2265453691,1.00000,1.00000
1889,2265923761,1.00000,1.00000
1890,2266145181,1.00000,1.00000
1891,2267427334,1.00000,1.00000
1892,2267913409,1.00000,1.00000
1893,2267915383,1.00000,1.00000
1894,2268482308,1.00000,1.00000
1895,2270006275,1.00000,1.00000
1896,2270564709,1.00000,1.00000
1897,2272862757,1.00000,1.00000
1898,2273233474,1.00000,1.00000
1899,2273322153,1.00000,1.00000
1900,2276237963,1.00000,1.00000
1901,2277453405,1.00000,1.00000
1902,2278063982,1.00000,1.00000
1903,2278243754,1.00000,1.00000
1904,2279395677,1.00000,1.00000
1905,2281479265,1.00000,1.00000
1906,2281504048,1.00000,1.00000
1907,2282868476,1.00000,1.00000
1908,2283214422,1.00000,1.00000
1909,2285840701,1.00000,1.00000
1910,2286464113,1.00000,1.00000
1911,2286478302,1.00000,1.00000
1912,2288491331,1.00000,1.00000
1913,2289486290,1.00000,1.00000
1914,2289713375,1.00000,1.00000
1915,2289972472,1.00000,1.00000
1916,2290450374,1.00000,1.00000
1917,2291510212,1.00000,1.00000
1918,2292632981,1.00000,1.00000
1919,2294571806,1.00000,1.00000
1920,2296667681,1.00000,1.00000
1921,2297464223,1.00000,1.00000
1922,2297812037,1.00000,1.00000
1923,2297847565,1.00000,1.00000
1924,2298678841,1.00000,1.00000
1925,2299006062,1.00000,1.00000
1926,2300946342,1.00000,1.00000
1927,2302443143,1.00000,1.00000
1928,2303017922,1.00000,1.00000
1929,2304501518,1.00000,1.00000
1930,2305678591,1.00000,1.00000
1931,2306500475,1.00000,1.00000
1932,2308558956,1.00000,1.00000
1933,2309319295,1.00000,1.00000
1934,2309373677,1.00000,1.00000
1935,2312101600,1.00000,1.00000
1936,2314835841,1.00000,1.00000
1937,2316616600,1.00000,1.00000
1938,2317324889,1.00000,1.00000
1939,2317327780,1.00000,1.00000
1940,2318141759,1.00000,1.00000
1941,2319447277,1.00000,1.00000
1942,2319692767,1.00000,1.00000
1943,2322134945,1.00000,1.00000
1944,2323977379,1.00000,1.00000
1945,2326311288,1.00000,1.00000
1946,2326608899,1.00000,1.00000
1947,2328146583,1.00000,1.00000
1948,2330208870,1.00000,1.00000
1949,2332149013,1.00000,1.00000
1950,2332532837,1.00000,1.00000
1951,2333603717,1.00000,1.00000
1952,2335274556,1.00000,1.00000
1953,2336048504,1.00000,1.00000
1954,2338393817,1.00000,1.00000
1955,2338437582,1.00000,1.00000
1956,2339960643,1.00000,1.00000
1957,2344089360,1.00000,1.00000
1958,2344446217,1.00000,1.00000
1959,2344521361,1.00000,1.00000
1960,2344759280,1.00000,1.00000
1961,2345786966,1.00000,1.00000
1962,2346935395,1.00000,1.00000
1963,2348444332,1.00000,1.00000
1964,2350296689,1.00000,1.00000
1965,2351228766,1.00000,1.00000
1966,2352080525,1.00000,1.00000
1967,2354101010,1.00000,1.00000
1968,2355190733,1.00000,1.00000
1969,2356017713,1.00000,1.00000
1970,2356684756,1.00000,1.00000
1971,2357628624,1.00000,1.00000
1972,2358313374,1.00000,1.00000
1973,2362078712,1.00000,1.00000
1974,2362178958,1.00000,1.00000
1975,2362585590,1.00000,1.00000
1976,2363216063,1.00000,1.00000
1977,2364303840,1.00000,1.00000
1978,2364608468,1.00000,1.00000
1979,2365292396,1.00000,1.00000
1980,2366324565,1.00000,1.00000
1981,2366338962,1.00000,1.00000
1982,2366876257,1.00000,1.00000
1983,2367899243,1.00000,1.00000
1984,2369311209,1.00000,1.00000
1985,2370212465,1.00000,1.00000
1986,2370415762,1.00000,1.00000
1987,2371372664,1.00000,1.00000
1988,2372229205,1.00000,1.00000
1989,2372968958,1.00000,1.00000
1990,2373024197,1.00000,1.00000
1991,2375459245,1.00000,1.00000
1992,2375586694,1.00000,1.00000
1993,2377275266,1.00000,1.00000
1994,2378473581,1.00000,1.00000
1995,2378881563,1.00000,1.00000
1996,2379361767,1.00000,1.00000
1997,2379502794,1.00000,1.00000
1998,2380069443,1.00000,1.00000
1999,2381084479,1.00000,1.00000
2000,2381777060,1.00000,1.00000
2001,2384739747,1.00000,1.00000
2002,2386140999,1.00000,1.00000
2003,2386484111,1.00000,1.00000
2004,2386857049,1.00000,1.00000
2005,2390592795,1.00000,1.00000
2006,2390870342,1.00000,1.00000
2007,2391880780,1.00000,1.00000
2008,2391900370,1.00000,1.00000
2009,2394498919,1.00000,1.00000
2010,2394612838,1.00000,1.00000
2011,2395224167,1.00000,1.00000
2012,2395423115,1.00000,1.00000
2013,2395719661,1.00000,1.00000
2014,2396207968,1.00000,1.00000
2015,2396376193,1.00000,1.00000
2016,2398200231,1.00000,1.00000
2017,2398360992,1.00000,0.50438
2018,2398494469,1.00000,0.50438
2019,2398576637,1.00000,0.50438
2020,2399444744,1.00000,0.50438
2021,2400057678,1.00000,0.50438
2022,2400691823,1.00000,0.50438
2023,2400880736,1.00000,0.50438
2024,2400896894,1.00000,0.50438
2025,2401655485,1.00000,0.50438
2026,2402242897,1.00000,0.50438
2027,2402315251,1.00000,0.50438
2028,2402799072,1.00000,0.50438
2029,2406438552,1.00000,0.50438
2030,2407277098,1.00000,0.50438
2031,2407481236,1.00000,0.50438
2032,2407765986,1.00000,0.50438
2033,2408142746,1.00000,0.50438
2034,2409195378,1.00000,0.50438
2035,2410369166,1.00000,0.50438
2036,2411389961,1.00000,0.50438
2037,2411657406,1.00000,0.50438
2038,2412171009,1.00000,0.50438
2039,2412704200,1.00000,0.50438
2040,2413007822,1.00000,0.50438
2041,2413403408,1.00000,0.50438
2042,2413536998,1.00000,0.50438
2043,2413583546,1.00000,0.50438
2044,2413951402,1.00000,0.50438
2045,2414153185,1.00000,0.50438
2046,2414890288,1.00000,0.50438
2047,2416270540,1.00000,0.50438
2048,2417009090,1.00000,0.50438
2049,2418983972,1.00000,0.50438
2050,2419085250,1.00000,0.50438
2051,2419428347,1.00000,0.50438
2052,2420100998,1.00000,0.50438
2053,2420293995,1.00000,0.50438
2054,2421167575,1.00000,0.50438
2055,2422589764,1.00000,0.50438
2056,2423188947,1.00000,0.50438
2057,2423213856,1.00000,0.50438
2058,2423325407,1.00000,0.50438
2059,2423478698,1.00000,0.50438
2060,2423627339,1.00000,0.50438
2061,2424088694,1.00000,0.50438
2062,2424541964,1.00000,0.50438
2063,2425429024,1.00000,0.50438
2064,2425637557,1.00000,0.50438
2065,2426511164,1.00000,0.50438
2066,2426708121,1.00000,0.50438
2067,2427305463,1.00000,0.50438
2068,2428944207,1.00000,0.50438
2069,2429420781,1.00000,0.50438
2070,2429816993,1.00000,0.50438
2071,2431304756,1.00000,0.50438
2072,2431945168,1.00000,0.50438
2073,2433083207,1.00000,0.50438
2074,2433224387,1.00000,0.50438
2075,2433368483,1.00000,0.50438
2076,2434049127,1.00000,0.50438
2077,2434257765,1.00000,0.50438
2078,2434272579,1.00000,0.50438
2079,2434414015,1.00000,0.50438
2080,2434616393,1.00000,0.50438
2081,2434946435,1.00000,0.50438
2082,2436453327,1.00000,0.50438
2083,2436662603,1.00000,0.50438
2084,2437384211,1.00000,0.50438
2085,2438433986,1.00000,0.50438
2086,2440041221,1.00000,0.50438
2087,2440330944,1.00000,0.50438
2088,2440617466,1.00000,0.50438
2089,2440674720,1.00000,0.50438
2090,2440725357,1.00000,0.50438
2091,2440905797,1.00000,0.50438
2092,2441098632,1.00000,0.50438
2093,2441861589,1.00000,0.50438
2094,2441881865,1.00000,0.50438
2095,2442427722,1.00000,0.50438
2096,2442534851,1.00000,0.50438
2097,2443058045,1.00000,0.50438
2098,2443325426,1.00000,0.50438
2099,2443491732,1.00000,0.50438
2100,2443803376,1.00000,0.50438
2101,2444236315,1.00000,0.50438
2102,2444259477,1.00000,0.50438
2103,2444319904,1.00000,0.50438
2104,2444365428,1.00000,0.50438
2105,2445008320,1.00000,0.50438
2106,2445722865,1.00000,0.50438
2107,2447863905,1.00000,0.50438
2108,2448337905,1.00000,0.50438
2109,2448731989,1.00000,0.50438
2110,2449372892,1.00000,0.50438
2111,2449570121,1.00000,0.50438
2112,2449696980,1.00000,0.50438
2113,2450024380,1.00000,0.50438
2114,2451196345,1.00000,0.50438
2115,2451815060,1.00000,0.50438
2116,2452946308,1.00000,0.50438
2117,2455289296,1.00000,0.50438
2118,2455517549,1.00000,0.50438
2119,2455533555,1.00000,0.50438
2120,2456555928,1.00000,0.50438
2121,2456973400,1.00000,0.50438
2122,2457203286,1.00000,0.50438
2123,2457816828,1.00000,0.50438
2124,2457878167,1.00000,0.50438
2125,2458056457,1.00000,0.50438
2126,2458582582,1.00000,0.50438
2127,2458991721,1.00000,0.50438
2128,2459209479,1.00000,0.50438
2129,2460342357,1.00000,0.50438
2130,2460745054,1.00000,0.50438
2131,2463618692,1.00000,0.50438
2132,2464257084,1.00000,0.50438
2133,2465090493,1.00000,0.50438
2134,2465596655,1.00000,0.50438
2135,2466222332,1.00000,0.50438
2136,2466823659,1.00000,0.50438
2137,2467200682,1.00000,0.50438
2138,2467287772,1.00000,0.50438
2139,2467314887,1.00000,0.50438
2140,2467917977,1.00000,0.50438
2141,2468422338,1.00000,0.50438
2142,2468542728,1.00000,0.50438
2143,2470083724,1.00000,0.50438
2144,2471193566,1.00000,0.50438
2145,2471426045,1.00000,0.50438
2146,2471822946,1.00000,0.50438
2147,2472543043,1.00000,0.50438
2148,2472805270,1.00000,0.50438
2149,2473889230,1.00000,0.50438
2150,2474005124,1.00000,0.50438
2151,2474040402,1.00000,0.50438
2152,2474354736,1.00000,0.50438
2153,2474602630,1.00000,0.50438
2154,2474827826,1.00000,0.50438
2155,2475898654,1.00000,0.50438
2156,2476737697,1.00000,0.50438
2157,2478042591,1.00000,0.50438
2158,2478208798,1.00000,0.50438
2159,2479693606,1.00000,0.50438
2160,2480161503,1.00000,0.50438
2161,2480683366,1.00000,0.50438
2162,2480881470,1.00000,0.50438
2163,2481485874,1.00000,0.50438
2164,2481663005,1.00000,0.50438
2165,2481928425,1.00000,0.50438
2166,2482733970,1.00000,0.50438
2167,2483179960,1.00000,0.50438
2168,2484379895,1.00000,0.50438
2169,2484744126,1.00000,0.50438
2170,2485159792,1.00000,0.50438
2171,2486970530,1.00000,0.50438
2172,2487355579,1.00000,0.50438
2173,2489629755,1.00000,0.50438
2174,2490013301,1.00000,0.50438
2175,2490586474,1.00000,0.50438
2176,2490714143,1.00000,0.50438
2177,2490989097,1.00000,0.50438
2178,2491272644,1.00000,0.50438
2179,2491370156,1.00000,0.50438
2180,2492316284,1.00000,0.50438
2181,2493171748,1.00000,0.50438
2182,2493956966,1.00000,0.50438
2183,2494831693,1.00000,0.50438
2184,2495258981,1.00000,0.50438
2185,2495764025,1.00000,0.50438
2186,2496287900,1.00000,0.50438
2187,2496704113,1.00000,0.50438
2188,2496872431,1.00000,0.50438
2189,2496897148,1.00000,0.50438
2190,2497969308,1.00000,0.50438
2191,2498317706,1.00000,0.50438
2192,2498578028,1.00000,0.50438
2193,2499923208,1.00000,0.50438
2194,2499933994,1.00000,0.50438
2195,2500145601,1.00000,0.50438
2196,2500771445,1.00000,0.50438
2197,2500999327,1.00000,0.50438
2198,2501032163,1.00000,0.50438
2199,2501663339,1.00000,0.50438
2200,2501750884,1.00000,0.50438
2201,2502617638,1.00000,0.50438
2202,2502901483,1.00000,0.50438
2203,2503241926,1.00000,0.50438
2204,2503862925,1.00000,0.50438
2205,2503882179,1.00000,0.50438
2206,2504598433,1.00000,0.50438
2207,2504976263,1.00000,0.50438
2208,2506029744,1.00000,0.50438
2209,2506596043,1.00000,0.50438
2210,2506634037,1.00000,0.50438
2211,2507043901,1.00000,0.50438
2212,2507080947,1.00000,0.50438
2213,2507436973,1.00000,0.50438
2214,2507446789,1.00000,0.50438
2215,2508036379,1.00000,0.50438
2216,2508068419,1.00000,0.50438
2217,2508449596,1.00000,0.50438
2218,2508727950,1.00000,0.50438
2219,2509637684,1.00000,0.50438
2220,2509655774,1.00000,0.50438
2221,2510444895,1.00000,0.50438
2222,2510684609,1.00000,0.50438
2223,2511042401,1.00000,0.50438
2224,2512842977,1.00000,0.50438
2225,2513040946,1.00000,0.50438
2226,2513164477,1.00000,0.50438
2227,2514131502,1.00000,0.50438
2228,2514288659,1.00000,0.50438
2229,2514329067,1.00000,0.50438
2230,2514708776,1.00000,0.50438
2231,2514786524,1.00000,0.50438
2232,2514802916,1.00000,0.50438
2233,2515621994,1.00000,0.50438
2234,2515729681,1.00000,0.50438
2235,2517128432,1.00000,0.50438
2236,2517213126,1.00000,0.50438
2237,2519779094,1.00000,0.50438
2238,2520001582,1.00000,0.50438
2239,2521737616,1.00000,0.50438
2240,2521793159,1.00000,0.50438
2241,2521950518,1.00000,0.50438
2242,2522903694,1.00000,0.50438
2243,2523480070,1.00000,0.50438
2244,2523675204,1.00000,0.50438
2245,2523942608,1.00000,0.50438
2246,2525131616,1.00000,0.50438
2247,2525193021,1.00000,0.50438
2248,2527642938,1.00000,0.50438
2249,2529017080,1.00000,0.50438
2250,2529132219,1.00000,0.50438
2251,2531146844,1.00000,0.50438
2252,2532477052,1.00000,0.50438
2253,2533396516,1.00000,0.50438
2254,2533860069,1.00000,0.50438
2255,2533936985,1.00000,0.50438
2256,2534201525,1.00000,0.50438
2257,2537306395,1.00000,0.50438
2258,2538102470,1.00000,0.50438
2259,2538509621,1.00000,0.50438
2260,2538930096,1.00000,0.50438
2261,2540068087,1.00000,0.50438
2262,2540964268,1.00000,0.50438
2263,2543156785,1.00000,0.50438
2264,2543744660,1.00000,0.50438
2265,2543846416,1.00000,0.50438
2266,2543877092,1.00000,0.50438
2267,2544056108,1.00000,0.50438
2268,2544173745,1.00000,0.50438
2269,2545283913,1.00000,0.50438
2270,2545764807,1.00000,0.50438
2271,2545982576,1.00000,0.50438
2272,2546467514,1.00000,0.50438
2273,2546503780,1.00000,0.50438
2274,2546611451,1.00000,0.50438
2275,2546626534,1.00000,0.50438
2276,2546778802,1.00000,0.50438
2277,2547271082,1.00000,0.50438
2278,2547742755,1.00000,0.50438
2279,2547811289,1.00000,0.50438
2280,2547939649,1.00000,0.50438
2281,2548089374,1.00000,0.50438
2282,2548612663,1.00000,0.50438
2283,2548764324,1.00000,0.50438
2284,2550797923,1.00000,0.50438
2285,2550914607,1.00000,0.50438
2286,2551162271,1.00000,0.50438
2287,2551527741,1.00000,0.50438
2288,2551695841,1.00000,0.50438
2289,2552119798,1.00000,0.50438
2290,2552122477,1.00000,0.50438
2291,2552588311,1.00000,0.50438
2292,2552904853,1.00000,0.50438
2293,2553153191,1.00000,0.50438
2294,2553189780,1.00000,0.50438
2295,2553298586,1.00000,0.50438
2296,2553886051,1.00000,0.50438
2297,2554091677,1.00000,0.50438
2298,2555379387,1.00000,0.50438
2299,2556070785,1.00000,0.50438
2300,2556206493,1.00000,0.50438
2301,2557203855,1.00000,0.50438
2302,2557374124,1.00000,0.50438
2303,2557701365,1.00000,0.50438
2304,2558663537,1.00000,0.50438
2305,2558770723,1.00000,0.50438
2306,2559317799,1.00000,0.50438
2307,2559518340,1.00000,0.50438
2308,2559537099,1.00000,0.50438
2309,2559853218,1.00000,0.50438
2310,2560658551,1.00000,0.50438
2311,2560949223,1.00000,0.50438
2312,2562418181,1.00000,0.50438
2313,2562928401,1.00000,0.50438
2314,2563823581,1.00000,0.50438
2315,2564219373,1.00000,0.50438
2316,2564528520,1.00000,0.50438
