BlockTime,Miner0Proportion,Difficulty
55771,34393221731,0.88065,0.52531
55772,34393643939,0.88066,0.52531
55773,34394381203,0.88066,0.52531
55774,34394447289,0.88066,0.52531
55775,34394540356,0.88066,0.52531
55776,34394890460,0.88067,0.52531
55777,34395122702,0.88067,0.52531
55778,34395154426,0.88067,0.52531
55779,34396302105,0.88067,0.52531
55780,34396666953,0.88067,0.52531
55781,34397532288,0.88068,0.52531
55782,34397564324,0.88068,0.52531
55783,34397617357,0.88068,0.52531
55784,34397890944,0.88068,0.52531
55785,34398964270,0.88068,0.52531
55787,34401111740,0.88065,0.52531
55788,34401897859,0.88066,0.52531
55789,34402314776,0.88066,0.52531
55790,34402382277,0.88066,0.52531
55791,34402446086,0.88066,0.52531
55793,34404535436,0.88065,0.52531
55794,34404878916,0.88065,0.52531
55795,34405802366,0.88065,0.52531
55796,34408443551,0.88065,0.52531
55797,34409078332,0.88066,0.52531
55798,34409470225,0.88066,0.52531
55799,34409682535,0.88066,0.52531
55801,34411542789,0.88065,0.52531
55802,34412079894,0.88065,0.52531
55803,34412197599,0.88065,0.52531
55804,34412802828,0.88065,0.52531
55805,34412807600,0.88066,0.52531
55806,34414329448,0.88066,0.52531
55807,34415495450,0.88066,0.52531
55808,34415502303,0.88066,0.52531
55809,34416456893,0.88066,0.52531
55810,34416598221,0.88067,0.52531
55811,34417344135,0.88067,0.52531
55812,34417429927,0.88067,0.52531
55813,34418323612,0.88067,0.52531
55814,34418937474,0.88068,0.52531
55815,34419142240,0.88068,0.52531
55816,34419232064,0.88068,0.52531
55817,34419358569,0.88068,0.52531
55818,34419584886,0.88068,0.52531
55819,34419668604,0.88069,0.52531
55820,34419728935,0.88069,0.52531
55821,34420671863,0.88069,0.52531
55824,34423259933,0.88066,0.52531
55825,34424550998,0.88066,0.52531
55826,34425366312,0.88066,0.52531
55827,34425998322,0.88067,0.52531
55828,34426096483,0.88067,0.52531
55829,34426350513,0.88067,0.52531
55830,34426501786,0.88067,0.52531
55831,34426705250,0.88068,0.52531
55832,34427237392,0.88068,0.52531
55833,34427516826,0.88068,0.52531
55834,34427728625,0.88068,0.52531
55835,34429189163,0.88068,0.52531
55836,34429746432,0.88069,0.52531
55837,34431679013,0.88069,0.52531
55838,34432226598,0.88069,0.52531
55839,34432355034,0.88069,0.52531
55840,34432431459,0.88069,0.52531
55841,34433015990,0.88070,0.52531
55842,34433699225,0.88070,0.52531
55843,34434537772,0.88070,0.52531
55844,34434962293,0.88070,0.52531
55845,34435069199,0.88071,0.52531
55846,34435071408,0.88071,0.52531
55847,34435293140,0.88071,0.52531
55848,34435407821,0.88071,0.52531
55849,34435912010,0.88071,0.52531
55850,34436796395,0.88072,0.52531
55851,34437686035,0.88072,0.52531
55852,34438472507,0.88072,0.52531
55854,34440445718,0.88071,0.52531
55855,34440712021,0.88071,0.52531
55857,34443057602,0.88070,0.52531
55858,34443227481,0.88070,0.52531
55859,34444814793,0.88070,0.52531
55860,34445209889,0.88070,0.52531
55861,34445243977,0.88070,0.52531
55862,34445511704,0.88071,0.52531
55863,34445830841,0.88071,0.52531
55864,34446372060,0.88071,0.52531
55865,34446768063,0.88071,0.52531
55866,34446973675,0.88071,0.52531
55867,34447243688,0.88072,0.52531
55868,34448313671,0.88072,0.52531
55869,34448724195,0.88072,0.52531
55870,34449080789,0.88072,0.52531
55871,34449441205,0.88073,0.52531
55872,34449879169,0.88073,0.52531
55873,34450540155,0.88073,0.52531
55874,34452710360,0.88073,0.52531
55875,34453016547,0.88073,0.52531
55876,34453780101,0.88074,0.52531
55877,34453807091,0.88074,0.52531
55878,34455043985,0.88074,0.52531
55879,34456014324,0.88074,0.52531
55880,34456577628,0.88074,0.52531
55881,34457147331,0.88075,0.52531
55882,34458208993,0.88075,0.52531
55883,34458309001,0.88075,0.52531
55884,34458702869,0.88075,0.52531
55885,34460020071,0.88076,0.52531
55886,34460802387,0.88076,0.52531
55887,34461053318,0.88076,0.52531
55888,34461505116,0.88076,0.52531
55889,34461802326,0.88076,0.52531
55890,34461951623,0.88077,0.52531
55891,34462808711,0.88077,0.52531
55892,34463166170,0.88077,0.52531
55893,34463449234,0.88077,0.52531
55894,34463793481,0.88077,0.52531
55895,34464006253,0.88078,0.52531
55896,34464017257,0.88078,0.52531
55897,34464088707,0.88078,0.52531
55898,34464964463,0.88078,0.52531
55899,34465184302,0.88078,0.52531
55900,34465231843,0.88079,0.52531
55901,34465512778,0.88079,0.52531
55902,34465590109,0.88079,0.52531
55903,34465812744,0.88079,0.52531
55904,34466962190,0.88080,0.52531
55905,34466967892,0.88080,0.52531
55909,34471447183,0.88075,0.52531
55911,34472926252,0.88072,0.52531
55912,34473438807,0.88072,0.52531
55913,34473929700,0.88073,0.52531
55914,34474125296,0.88073,0.52531
55915,34474283238,0.88073,0.52531
55916,34474338033,0.88073,0.52531
55917,34474653239,0.88073,0.52531
55918,34475400286,0.88074,0.52531
55919,34475859339,0.88074,0.52531
55920,34475955147,0.88074,0.52531
55921,34477734569,0.88074,0.52531
55922,34477806856,0.88074,0.52531
55923,34478755803,0.88075,0.52531
55924,34479183076,0.88075,0.52531
55925,34479562430,0.88075,0.52531
55926,34480873006,0.88075,0.52531
55927,34480938985,0.88076,0.52531
55928,34482350490,0.88076,0.52531
55930,34484026697,0.88073,0.52531
55931,34484688267,0.88073,0.52531
55932,34485289650,0.88073,0.52531
55933,34486117140,0.88073,0.52531
55934,34486615618,0.88073,0.52531
55935,34486929368,0.88074,0.52531
55936,34487889631,0.88074,0.52531
55937,34488756264,0.88074,0.52531
55938,34489234420,0.88074,0.52531
55939,34489403698,0.88075,0.52531
55940,34489668781,0.88075,0.52531
55941,34489931451,0.88075,0.52531
55942,34490526725,0.88075,0.52531
55943,34490942780,0.88075,0.52531
55944,34490981159,0.88076,0.52531
55945,34490994691,0.88076,0.52531
55946,34491416959,0.88076,0.52531
55947,34492555124,0.88076,0.52531
55948,34493828557,0.88076,0.52531
55951,34496724875,0.88073,0.52531
55953,34498673505,0.88072,0.52531
55954,34498973790,0.88072,0.52531
55955,34499413827,0.88073,0.52531
55956,34500474045,0.88073,0.52531
55957,34500967724,0.88073,0.52531
55958,34501252929,0.88073,0.52531
55959,34501739645,0.88073,0.52531
55960,34502739699,0.88074,0.52531
55961,34503336758,0.88074,0.52531
55962,34504645797,0.88074,0.52531
55963,34505004958,0.88074,0.52531
55964,34505625542,0.88074,0.52531
55965,34505974288,0.88075,0.52531
55966,34509010389,0.88075,0.52531
55967,34510178317,0.88070,0.52531
55968,34510182563,0.88075,0.52531
55969,34510495335,0.88076,0.52531
55970,34510700425,0.88076,0.52531
55971,34510821403,0.88076,0.52531
55972,34511915158,0.88076,0.52531
55973,34512375166,0.88076,0.52531
55974,34513346729,0.88077,0.52531
55975,34513999744,0.88077,0.52531
55977,34515831402,0.88075,0.52531
55978,34516872186,0.88076,0.52531
55979,34516898167,0.88076,0.52531
55980,34516956291,0.88076,0.52531
55981,34517663251,0.88076,0.52531
55982,34519139620,0.88077,0.52531
55983,34520090841,0.88077,0.52531
55984,34520323451,0.88077,0.52531
55985,34520490191,0.88077,0.52531
55986,34521441426,0.88077,0.52531
55987,34521960095,0.88078,0.52531
55988,34523226421,0.88078,0.52531
55989,34523510881,0.88078,0.52531
55990,34523582244,0.88078,0.52531
55991,34523983092,0.88078,0.52531
55992,34524647284,0.88079,0.52531
55993,34524798859,0.88079,0.52531
55994,34525031341,0.88079,0.52531
55995,34525234114,0.88079,0.52531
55997,34527621790,0.88078,0.52531
55998,34527697150,0.88078,0.52531
55999,34528292396,0.88078,0.52531
56000,34528503747,0.88079,0.52531
56002,34531166195,0.88077,0.52531
56003,34531830429,0.88077,0.52531
56004,34532745599,0.88078,0.52531
56005,34533252630,0.88078,0.52531
56006,34533879882,0.88078,0.52531
56007,34535667207,0.88078,0.52531
56008,34535980864,0.88078,0.52531
56009,34537762013,0.88079,0.52531
56010,34537803488,0.88079,0.52531
56011,34539109676,0.88079,0.52531
56012,34539233189,0.88079,0.52531
56013,34539382048,0.88080,0.52531
56014,34540536937,0.88080,0.52531
56015,34541199324,0.88080,0.52531
56016,34541469997,0.88080,0.52531
56017,34542604435,0.88080,0.52531
56018,34542964117,0.88081,0.52531
56019,34543246692,0.88081,0.52531
56020,34543417519,0.88081,0.52531
56021,34543784359,0.88081,0.52531
56022,34543885692,0.88081,0.52531
56023,34544070304,0.88082,0.52531
56024,34544096214,0.88082,0.52531
56025,34544235698,0.88082,0.52531
56026,34544627464,0.88082,0.52531
56027,34545197189,0.88083,0.52531
56028,34545255751,0.88083,0.52531
56029,34545502989,0.88083,0.52531
56030,34546410443,0.88083,0.52531
56032,34548291103,0.88082,0.52531
56033,34548523785,0.88082,0.52531
56034,34548889484,0.88082,0.52531
56035,34549159689,0.88082,0.52531
56036,34549884459,0.88083,0.52531
56037,34551166220,0.88083,0.52531
56038,34551271953,0.88083,0.52531
56039,34552358634,0.88083,0.52531
56040,34552542034,0.88084,0.52531
56041,34552698756,0.88084,0.52531
56042,34553315400,0.88084,0.52531
56043,34555140520,0.88084,0.52531
56044,34555156001,0.88084,0.52531
56046,34556525140,0.88079,0.52531
56047,34557362751,0.88080,0.52531
56048,34558262350,0.88080,0.52531
56049,34558602040,0.88080,0.52531
56050,34559103093,0.88080,0.52531
56052,34563143122,0.88079,0.52531
56053,34564452607,0.88079,0.52531
56054,34564615022,0.88079,0.52531
56055,34565740223,0.88080,0.52531
56056,34565886087,0.88080,0.52531
56057,34567003570,0.88080,0.52531
56058,34567637942,0.88080,0.52531
56059,34567819136,0.88080,0.52531
56060,34568383728,0.88081,0.52531
56061,34568453893,0.88081,0.52531
56062,34568614424,0.88081,0.52531
56063,34569296618,0.88081,0.52531
56064,34569691854,0.88081,0.52531
56065,34570301039,0.88082,0.52531
56067,34572025083,0.88080,0.52531
56068,34572569385,0.88081,0.52531
56069,34572985677,0.88081,0.52531
56070,34573796594,0.88081,0.52531
56071,34575251946,0.88081,0.52531
56072,34575439217,0.88081,0.52531
56073,34575888032,0.88082,0.52531
56074,34576627148,0.88082,0.52531
56075,34576791793,0.88082,0.52531
56076,34576804632,0.88082,0.52531
56077,34577120305,0.88082,0.52531
56078,34577216517,0.88083,0.52531
56079,34577407296,0.88083,0.52531
56080,34578235593,0.88083,0.52531
56081,34578755434,0.88083,0.52531
56082,34578808163,0.88084,0.52531
56083,34578843671,0.88084,0.52531
56084,34578987214,0.88084,0.52531
56085,34579292114,0.88084,0.52531
56086,34579469447,0.88084,0.52531
56087,34579960300,0.88085,0.52531
56088,34579965861,0.88085,0.52531
56089,34580897518,0.88085,0.52531
56090,34582088609,0.88085,0.52531
56091,34582367856,0.88085,0.52531
56092,34583065710,0.88086,0.52531
56093,34583568538,0.88086,0.52531
56094,34583845059,0.88086,0.52531
56095,34584284775,0.88086,0.52531
56096,34584551894,0.88086,0.52531
56097,34584817930,0.88087,0.52531
56098,34585173358,0.88087,0.52531
56099,34585576328,0.88087,0.52531
56100,34585651844,0.88087,0.52531
56101,34586064295,0.88088,0.52531
56102,34586098494,0.88088,0.52531
56103,34586519164,0.88088,0.52531
56104,34586779216,0.88088,0.52531
56105,34587167398,0.88088,0.52531
56106,34587314588,0.88089,0.52531
56107,34587779140,0.88089,0.52531
56108,34587873383,0.88089,0.52531
56109,34588350927,0.88089,0.52531
56110,34588433065,0.88089,0.52531
56111,34588816336,0.88090,0.52531
56112,34588946613,0.88090,0.52531
56113,34589493976,0.88090,0.52531
56114,34589495542,0.88090,0.52531
56115,34589636115,0.88091,0.52531
56116,34589749329,0.88091,0.52531
56117,34590661971,0.88091,0.52531
56118,34590973154,0.88091,0.52531
56119,34591986272,0.88091,0.52531
56121,34595081340,0.88086,0.52531
56122,34595618120,0.88087,0.52531
56123,34596093471,0.88087,0.52531
56124,34596243661,0.88087,0.52531
56126,34597805297,0.88086,0.52531
56127,34599099981,0.88086,0.52531
56128,34600353340,0.88086,0.52531
56129,34600752387,0.88086,0.52531
56130,34601462060,0.88087,0.52531
56132,34604296843,0.88085,0.52531
56133,34605020904,0.88085,0.52531
56134,34605319138,0.88086,0.52531
56135,34606230138,0.88086,0.52531
56136,34607363332,0.88086,0.52531
56137,34607414583,0.88086,0.52531
56138,34608091457,0.88087,0.52531
56139,34609086776,0.88087,0.52531
56140,34609196206,0.88087,0.52531
56141,34610445791,0.88087,0.52531
56142,34610449725,0.88087,0.52531
56143,34610792560,0.88088,0.52531
56144,34610984086,0.88088,0.52531
56145,34611039971,0.88088,0.52531
56146,34611577998,0.88088,0.52531
56147,34611870925,0.88088,0.52531
56148,34612185987,0.88089,0.52531
56149,34613676878,0.88089,0.52531
56150,34613831106,0.88089,0.52531
56151,34613906641,0.88089,0.52531
56152,34614994833,0.88089,0.52531
56153,34615197485,0.88090,0.52531
56154,34616434311,0.88090,0.52531
56155,34617211563,0.88090,0.52531
56156,34617808230,0.88090,0.52531
56157,34618264900,0.88091,0.52531
56158,34618535161,0.88091,0.52531
56159,34619658366,0.88091,0.52531
56160,34620073148,0.88091,0.52531
56161,34620344758,0.88091,0.52531
56162,34620493342,0.88092,0.52531
56163,34621522688,0.88092,0.52531
56164,34621827538,0.88092,0.52531
56165,34623183148,0.88092,0.52531
56166,34623968728,0.88092,0.52531
56168,34625675068,0.88088,0.52531
56169,34627154249,0.88088,0.52531
56170,34627919914,0.88088,0.52531
56171,34628615012,0.88088,0.52531
56172,34628662230,0.88088,0.52531
56173,34629218783,0.88089,0.52531
56174,34630349908,0.88089,0.52531
56175,34630380015,0.88089,0.52531
56176,34630655897,0.88089,0.52531
56177,34631041966,0.88089,0.52531
56178,34631522638,0.88090,0.52531
56179,34631568227,0.88090,0.52531
56180,34631848006,0.88090,0.52531
56181,34632529064,0.88090,0.52531
56183,34634782526,0.88089,0.52531
56184,34635817590,0.88089,0.52531
56185,34636498647,0.88089,0.52531
56186,34637827083,0.88090,0.52531
56187,34638753179,0.88090,0.52531
56188,34639077943,0.88090,0.52531
56189,34639121080,0.88090,0.52531
56190,34639557255,0.88090,0.52531
56191,34640158787,0.88091,0.52531
56193,34642063278,0.88089,0.52531
56194,34642102304,0.88089,0.52531
56195,34642181161,0.88090,0.52531
56196,34642624587,0.88090,0.52531
56197,34642977673,0.88090,0.52531
56198,34643531382,0.88090,0.52531
56199,34644496609,0.88091,0.52531
56200,34644534144,0.88091,0.52531
56201,34644623506,0.88091,0.52531
56202,34644757522,0.88091,0.52531
56203,34644834710,0.88091,0.52531
56204,34645588441,0.88092,0.52531
56205,34645783536,0.88092,0.52531
56206,34646672080,0.88092,0.52531
56207,34647198919,0.88092,0.52531
56208,34648671689,0.88089,0.52531
56209,34649079335,0.88093,0.52531
56210,34649390074,0.88093,0.52531
56211,34650174435,0.88093,0.52531
56212,34650381833,0.88093,0.52531
56213,34650944280,0.88094,0.52531
56214,34651009491,0.88094,0.52531
56215,34651542655,0.88094,0.52531
56216,34651719867,0.88094,0.52531
56217,34652524919,0.88094,0.52531
56218,34653195976,0.88095,0.52531
56219,34653401405,0.88095,0.52531
56220,34653782592,0.88095,0.52531
56221,34654202805,0.88095,0.52531
56222,34655066796,0.88095,0.52531
56223,34655120803,0.88096,0.52531
56224,34655883347,0.88096,0.52531
56225,34656520229,0.88096,0.52531
56227,34659914272,0.88095,0.52531
56228,34660974054,0.88095,0.52531
56229,34661063167,0.88095,0.52531
56230,34661799774,0.88095,0.52531
56231,34662325819,0.88096,0.52531
56232,34662864427,0.88096,0.52531
56233,34663511356,0.88096,0.52531
56234,34663863798,0.88096,0.52531
56235,34665390273,0.88093,0.52531
56237,34666757334,0.88093,0.52531
56238,34667093019,0.88093,0.52531
56239,34668464750,0.88094,0.52531
56240,34668748253,0.88094,0.52531
56241,34670355326,0.88094,0.52531
56242,34671547287,0.88094,0.52531
56243,34672466639,0.88095,0.52531
56244,34672611005,0.88095,0.52531
56245,34673040114,0.88095,0.52531
56246,34673764206,0.88095,0.52531
56247,34674229151,0.88095,0.52531
56248,34674265514,0.88096,0.52531
56249,34675510333,0.88096,0.52531
56250,34676020223,0.88096,0.52531
56251,34676639112,0.88096,0.52531
56252,34676879625,0.88096,0.52531
56253,34677799539,0.88097,0.52531
56254,34677873822,0.88097,0.52531
56255,34678091443,0.88097,0.52531
56256,34678474804,0.88097,0.52531
56257,34678480196,0.88097,0.52531
56258,34679639774,0.88098,0.52531
56259,34680972588,0.88098,0.52531
56260,34682110034,0.88098,0.52531
56261,34683205184,0.88098,0.52531
56262,34683590145,0.88099,0.52531
56263,34684096822,0.88099,0.52531
56264,34684308594,0.88099,0.52531
56265,34684850177,0.88099,0.52531
56266,34685807770,0.88099,0.52531
56267,34685978205,0.88100,0.52531
56268,34686044491,0.88100,0.52531
56269,34686156397,0.88100,0.52531
56270,34686518050,0.88100,0.52531
56271,34687232821,0.88100,0.52531
56272,34687639325,0.88101,0.52531
56273,34687809603,0.88101,0.52531
56274,34688711368,0.88101,0.52531
56275,34689093682,0.88101,0.52531
56276,34689378659,0.88101,0.52531
56277,34689749346,0.88102,0.52531
56278,34690383553,0.88102,0.52531
56279,34690904434,0.88102,0.52531
56280,34691686214,0.88102,0.52531
56281,34691925757,0.88103,0.52531
56282,34692168766,0.88103,0.52531
56283,34693560222,0.88103,0.52531
56284,34694944568,0.88103,0.52531
56286,34698026536,0.88102,0.52531
56287,34698354192,0.88102,0.52531
56288,34699065705,0.88102,0.52531
56289,34700207051,0.88102,0.52531
56291,34701891949,0.88101,0.52531
56292,34702637720,0.88101,0.52531
56293,34703934152,0.88102,0.52531
56294,34704005326,0.88102,0.52531
56295,34705582030,0.88102,0.52531
56296,34706154988,0.88102,0.52531
56298,34708010825,0.88097,0.52531
56299,34708265381,0.88097,0.52531
56300,34708466513,0.88098,0.52531
56301,34708916186,0.88098,0.52531
56302,34709073290,0.88098,0.52531
56303,34709577426,0.88098,0.52531
56304,34709625781,0.88099,0.52531
56305,34710153689,0.88099,0.52531
56307,34712839084,0.88097,0.52531
56308,34714180386,0.88098,0.52531
56309,34714493749,0.88098,0.52531
56310,34715913621,0.88098,0.52531
56311,34716285072,0.88098,0.52531
56312,34717614035,0.88098,0.52531
56313,34717882654,0.88099,0.52531
56314,34718325325,0.88099,0.52531
56315,34718443100,0.88099,0.52531
56316,34718939945,0.88099,0.52531
56317,34720155924,0.88100,0.52531
56318,34721517957,0.88100,0.52531
56319,34722472168,0.88100,0.52531
56320,34723586729,0.88100,0.52531
56321,34723961103,0.88100,0.52531
56322,34724572444,0.88101,0.52531
56323,34724890187,0.88101,0.52531
56325,34727420258,0.88099,0.52531
56326,34727964884,0.88100,0.52531
56327,34728088439,0.88100,0.52531
56328,34728280220,0.88100,0.52531
56329,34728891734,0.88100,0.52531
56330,34728954392,0.88100,0.52531
56331,34729072383,0.88101,0.52531
56332,34729230834,0.88101,0.52531
56333,34729585924,0.88101,0.52531
56334,34729602781,0.88101,0.52531
56335,34730926213,0.88102,0.52531
56336,34731105268,0.88102,0.52531
56337,34732666539,0.88102,0.52531
56338,34733831373,0.88102,0.52531
56339,34734285010,0.88102,0.52531
56340,34734620034,0.88103,0.52531
56341,34735002269,0.88103,0.52531
56342,34735797116,0.88103,0.52531
56343,34736525369,0.88103,0.52531
56344,34737296038,0.88103,0.52531
56345,34738836866,0.88104,0.52531
56346,34739488184,0.88104,0.52531
56347,34739663537,0.88104,0.52531
56348,34740713543,0.88104,0.52531
56349,34740831779,0.88104,0.52531
56351,34743312330,0.88103,0.52531
56352,34743930268,0.88103,0.52531
56353,34744557907,0.88104,0.52531
56354,34744993641,0.88104,0.52531
56355,34745356673,0.88104,0.52531
56356,34745522030,0.88104,0.52531
56357,34745993982,0.88104,0.52531
56358,34746566066,0.88105,0.52531
56359,34747933276,0.88105,0.52531
56360,34747980610,0.88105,0.52531
56361,34748013175,0.88105,0.52531
56362,34748617382,0.88105,0.52531
56363,34749048316,0.88106,0.52531
56364,34749342211,0.88106,0.52531
56365,34750663370,0.88106,0.52531
56366,34751331503,0.88106,0.52531
56367,34751371432,0.88107,0.52531
56368,34751409369,0.88107,0.52531
56370,34754792410,0.88105,0.52531
56371,34754884622,0.88106,0.52531
56372,34755192403,0.88106,0.52531
56373,34755299644,0.88106,0.52531
56374,34755324324,0.88106,0.52531
56375,34755827761,0.88106,0.52531
56376,34755995632,0.88107,0.52531
56377,34756446645,0.88107,0.52531
56378,34756539505,0.88107,0.52531
56379,34756833732,0.88107,0.52531
56380,34756868542,0.88107,0.52531
56381,34757209320,0.88108,0.52531
56382,34757994756,0.88108,0.52531
56383,34758289400,0.88108,0.52531
56384,34759095397,0.88108,0.52531
56385,34759162880,0.88109,0.52531
56386,34759612214,0.88109,0.52531
56387,34760030158,0.88109,0.52531
56388,34760176051,0.88109,0.52531
56389,34760505856,0.88109,0.52531
56390,34761666689,0.88110,0.52531
56391,34762059329,0.88110,0.52531
56392,34762652804,0.88110,0.52531
56393,34762660188,0.88110,0.52531
56394,34763488696,0.88110,0.52531
56395,34763828121,0.88111,0.52531
56396,34764559598,0.88111,0.52531
56397,34764942480,0.88111,0.52531
56398,34765127070,0.88111,0.52531
56399,34765921396,0.88111,0.52531
56400,34766193632,0.88112,0.52531
56401,34766980370,0.88112,0.52531
56402,34767590628,0.88112,0.52531
56403,34767994737,0.88112,0.52531
56404,34768406031,0.88113,0.52531
56405,34768978682,0.88113,0.52531
56406,34769266878,0.88113,0.52531
56407,34770241569,0.88113,0.52531
56408,34770472461,0.88113,0.52531
56409,34770665387,0.88114,0.52531
56410,34770699488,0.88114,0.52531
56411,34772104564,0.88114,0.52531
56412,34772667239,0.88114,0.52531
56413,34773122601,0.88114,0.52531
56414,34774344496,0.88115,0.52531
56415,34774616752,0.88115,0.52531
56416,34775055023,0.88115,0.52531
56417,34775946788,0.88115,0.52531
56421,34779362884,0.88109,0.52531
56422,34779738168,0.88109,0.52531
56423,34779953156,0.88109,0.52531
56424,34780212448,0.88110,0.52531
56425,34780621625,0.88110,0.52531
56427,34783241295,0.88109,0.52531
56428,34783616866,0.88109,0.52531
56429,34783728451,0.88109,0.52531
56430,34783885293,0.88109,0.52531
56431,34783902047,0.88109,0.52531
56433,34786878549,0.88108,0.52531
56434,34787070987,0.88108,0.52531
56435,34787536205,0.88108,0.52531
56437,34789776092,0.88107,0.52531
56438,34790272885,0.88107,0.52531
56439,34790334834,0.88108,0.52531
56440,34790410863,0.88108,0.52531
56441,34790513818,0.88108,0.52531
56442,34790667683,0.88108,0.52531
56444,34792284605,0.88105,0.52531
56445,34792305953,0.88105,0.52531
56446,34792542358,0.88105,0.52531
56447,34793035788,0.88106,0.52531
56448,34793141211,0.88106,0.52531
56449,34793591841,0.88106,0.53704
56450,34794122902,0.88106,0.53704
56451,34796313827,0.88106,0.53704
56452,34797270075,0.88107,0.53704
56453,34797698709,0.88107,0.53704
56454,34797824848,0.88107,0.53704
56455,34798334977,0.88107,0.53704
56456,34798457637,0.88108,0.53704
56457,34798716990,0.88108,0.53704
56459,34801277541,0.88106,0.53704
56460,34802484450,0.88107,0.53704
56461,34802494999,0.88107,0.53704
56462,34802818369,0.88107,0.53704
56463,34803782957,0.88107,0.53704
56464,34803972469,0.88107,0.53704
56465,34804250481,0.88108,0.53704
56466,34804649796,0.88108,0.53704
56467,34804687810,0.88108,0.53704
56468,34805521592,0.88108,0.53704
56469,34806025666,0.88109,0.53704
56470,34806111051,0.88109,0.53704
56471,34806226748,0.88109,0.53704
56472,34806583081,0.88109,0.53704
56473,34808676242,0.88109,0.53704
56474,34808805437,0.88110,0.53704
56475,34809525452,0.88110,0.53704
56476,34809801030,0.88110,0.53704
56477,34810496244,0.88110,0.53704
56478,34811011397,0.88110,0.53704
56479,34811401040,0.88111,0.53704
56480,34812090784,0.88111,0.53704
56481,34812129727,0.88111,0.53704
56482,34812958759,0.88111,0.53704
56483,34815427176,0.88111,0.53704
56484,34815560137,0.88112,0.53704
56485,34815654004,0.88112,0.53704
56486,34816634942,0.88112,0.53704
56487,34816841947,0.88112,0.53704
56490,34819529646,0.88109,0.53704
56491,34820050959,0.88110,0.53704
56492,34821408293,0.88110,0.53704
56493,34821685396,0.88110,0.53704
56494,34822140130,0.88110,0.53704
56495,34822384541,0.88110,0.53704
56496,34822514183,0.88111,0.53704
56497,34822956748,0.88111,0.53704
56498,34823267448,0.88111,0.53704
56499,34823590828,0.88111,0.53704
56500,34824003918,0.88112,0.53704
56501,34824055061,0.88112,0.53704
56502,34824110008,0.88112,0.53704
56503,34824852146,0.88112,0.53704
56504,34825075981,0.88112,0.53704
56505,34825249089,0.88113,0.53704
56506,34825329089,0.88113,0.53704
56507,34826164332,0.88113,0.53704
56508,34826441123,0.88113,0.53704
56509,34826529422,0.88113,0.53704
56510,34826926379,0.88114,0.53704
56511,34827446513,0.88114,0.53704
56513,34829135596,0.88111,0.53704
56514,34830179950,0.88111,0.53704
56515,34830935247,0.88111,0.53704
56516,34831445810,0.88111,0.53704
56517,34831648114,0.88112,0.53704
56518,34832216991,0.88112,0.53704
56519,34832312096,0.88112,0.53704
56520,34833636646,0.88112,0.53704
56522,34835651661,0.88109,0.53704
56523,34836390217,0.88109,0.53704
56524,34836492918,0.88109,0.53704
56525,34836717666,0.88110,0.53704
56526,34837407094,0.88110,0.53704
56527,34837921062,0.88110,0.53704
56528,34839361852,0.88110,0.53704
56529,34839623192,0.88111,0.53704
56530,34840152522,0.88111,0.53704
56531,34840988467,0.88111,0.53704
56532,34841091041,0.88111,0.53704
56533,34841584045,0.88111,0.53704
56534,34842181223,0.88112,0.53704
56535,34843681916,0.88112,0.53704
56536,34844656784,0.88112,0.53704
56537,34844924421,0.88112,0.53704
56539,34846642019,0.88111,0.53704
56540,34846987091,0.88111,0.53704
56541,34847026320,0.88111,0.53704
56542,34847761724,0.88111,0.53704
56543,34848016165,0.88112,0.53704
56544,34848195778,0.88112,0.53704
56546,34849950156,0.88111,0.53704
56547,34850120722,0.88111,0.53704
56548,34850258402,0.88111,0.53704
56549,34850590799,0.88111,0.53704
56550,34850679149,0.88111,0.53704
56551,34852475544,0.88112,0.53704
56552,34853392253,0.88112,0.53704
56553,34853906176,0.88112,0.53704
56554,34854190795,0.88112,0.53704
56555,34854268837,0.88112,0.53704
56556,34854646701,0.88113,0.53704
56557,34855838498,0.88113,0.53704
56558,34856320028,0.88113,0.53704
56559,34857137313,0.88113,0.53704
56560,34857499325,0.88114,0.53704
56561,34857535335,0.88114,0.53704
56562,34858577177,0.88114,0.53704
56563,34858658208,0.88114,0.53704
56564,34859263385,0.88114,0.53704
56565,34859506381,0.88115,0.53704
56566,34859940052,0.88115,0.53704
56567,34859986647,0.88115,0.53704
56568,34860006240,0.88115,0.53704
56569,34860020385,0.88115,0.53704
56570,34860498580,0.88116,0.53704
56571,34860755141,0.88116,0.53704
56572,34861048327,0.88116,0.53704
56573,34862722144,0.88113,0.53704
56574,34862759200,0.88116,0.53704
56575,34863672427,0.88110,0.53704
56576,34863833923,0.88117,0.53704
56577,34865192751,0.88117,0.53704
56578,34865738743,0.88117,0.53704
56579,34867780174,0.88117,0.53704
56580,34868315251,0.88118,0.53704
56581,34868589378,0.88118,0.53704
56582,34869006271,0.88118,0.53704
56583,34869627028,0.88118,0.53704
56584,34869697091,0.88119,0.53704
56585,34869735879,0.88119,0.53704
56586,34871255708,0.88119,0.53704
56587,34871696537,0.88119,0.53704
56588,34871703073,0.88119,0.53704
56589,34872015182,0.88120,0.53704
56590,34872705187,0.88120,0.53704
56591,34874425674,0.88120,0.53704
56592,34874517095,0.88120,0.53704
56593,34874863275,0.88120,0.53704
56594,34875266441,0.88121,0.53704
56595,34877365113,0.88118,0.53704
56598,34878460006,0.88116,0.53704
56599,34879860272,0.88116,0.53704
